"Group","ID","Effect"
"District","0102190:AL",-0.153146736340005
"District","0102220:AL",0.271579238244806
"District","0102250:AL",-0.0372071336651886
"District","0102310:AL",0.0965405853945825
"District","0102350:AL",0.194835116813581
"District","0102370:AL",-0.646837248484774
"District","0102400:AL",0.310541391533433
"District","0102430:AL",-0.820867187742123
"District","0102480:AL",0.0184813656486372
"District","0102490:AL",0.19157519170091
"District","0102520:AL",-0.487220908857137
"District","0102550:AL",-0.0193505125056032
"District","0102580:AL",-0.265919810803763
"District","0102610:AL",0.570690548077523
"District","0102635:AL",-0.153443115588942
"District","0102640:AL",-0.312960818615268
"District","0102650:AL",-0.532683004814082
"District","0102670:AL",1.22297884986992
"District","0102700:AL",0.872215907724909
"District","0102730:AL",0.503772414344422
"District","0102760:AL",0.280176783622271
"District","0102790:AL",2.16558875359512
"District","0102820:AL",-0.189090564734645
"District","0102850:AL",-0.437532654083087
"District","0102880:AL",0.406791566716362
"District","0102910:AL",0.927284272791274
"District","0102940:AL",-0.618383021947344
"District","0102970:AL",-0.171634094613717
"District","0103000:AL",0.195603785729231
"District","0103030:AL",-0.142692050195268
"District","0103062:AL",0.0865110444685101
"District","0103090:AL",0.8613197535936
"District","0103120:AL",0.305174719119428
"District","0103150:AL",0.289507878939516
"District","0103180:AL",0.531537480053818
"District","0103210:AL",0.602138341179002
"District","0103240:AL",-0.497808607047386
"District","0103270:AL",0.509538101117056
"District","0103300:AL",-0.341310485792061
"District","0103330:AL",0.00592568670011174
"District","0103360:AL",-0.111461169398598
"District","0103390:AL",-0.382015648361449
"District","0103420:AL",0.696787792750017
"District","0103430:AL",0.865292917833744
"District","0103450:AL",-0.630743194078351
"District","0103480:AL",-0.144649077375645
"District","0103510:AL",-0.771136728680946
"District","0103540:AL",0.00332164650776438
"District","0103580:AL",1.24053297806062
"District","0200001:AK",0.550490725232606
"District","0200003:AK",0.840393927032264
"District","0200004:AK",0.115680739927429
"District","0200005:AK",-0.357014420452403
"District","0200006:AK",0.300163325421419
"District","0200007:AK",-0.139509267358955
"District","0200010:AK",-0.0637527727171431
"District","0200020:AK",-1.23049606403688
"District","0200030:AK",0.300746966336687
"District","0200050:AK",-0.538894579298508
"District","0200060:AK",0.61477546586354
"District","0200070:AK",-0.126279225622039
"District","0200090:AK",0.276467151425729
"District","0200100:AK",1.25259106978403
"District","0200120:AK",-0.407156613696546
"District","0200130:AK",0.077173457545576
"District","0200150:AK",-0.105077705680928
"District","0200180:AK",0.62222850390525
"District","0200210:AK",-0.184308603461226
"District","0200240:AK",-0.474326628237154
"District","0200270:AK",1.15002906544317
"District","0200300:AK",0.188351839667677
"District","0200330:AK",0.600288384303114
"District","0200360:AK",-0.167182946947797
"District","0200390:AK",0.00737775789555767
"District","0200450:AK",0.208404528596648
"District","0200480:AK",-0.814129328243421
"District","0200485:AK",0.220516656598971
"District","0200510:AK",-0.291857463503623
"District","0200520:AK",0.834781989708175
"District","0200525:AK",-0.268399415663865
"District","0200540:AK",-0.577614190230207
"District","0200570:AK",-0.555237113962282
"District","0200600:AK",0.514506575136295
"District","0200610:AK",-1.20986150531131
"District","0200625:AK",-0.615270260481512
"District","0200630:AK",-0.0463823737912357
"District","0200660:AK",-0.0233834463866715
"District","0200670:AK",-0.122165412181235
"District","0200680:AK",0.0809856043223745
"District","0200690:AK",-0.236721679354071
"District","0200700:AK",-0.278765816568105
"District","0200710:AK",0.0577194579633528
"District","0200715:AK",-0.168550509644608
"District","0200720:AK",-0.457311253184368
"District","0200730:AK",-0.276931658522886
"District","0200760:AK",-0.48507455270214
"District","0200770:AK",-0.963651766091748
"District","0200775:AK",0.0734017818716829
"District","0200780:AK",-0.5938425951107
"District","0200800:AK",-0.587824300024798
"District","0200810:AK",-0.2619523296008
"District","0200840:AK",0.169616638774121
"District","0200862:AK",2.26116159856381
"District","0400001:AZ",1.36942632669884
"District","0400003:AZ",0.60790578618525
"District","0400016:AZ",1.39656478100475
"District","0400019:AZ",-0.468936546327338
"District","0400021:AZ",-0.386148244963267
"District","0400023:AZ",-0.47808544840774
"District","0400026:AZ",-0.34437266461115
"District","0400031:AZ",-0.0295293266857462
"District","0400041:AZ",-0.115289119670744
"District","0400043:AZ",-0.426630758684433
"District","0400047:AZ",-0.169988522582038
"District","0400052:AZ",-0.452635605579952
"District","0400053:AZ",0.477854755446896
"District","0400056:AZ",-0.632687300115569
"District","0400057:AZ",1.76692997608502
"District","0400061:AZ",0.423534189625185
"District","0400065:AZ",-0.825261851669336
"District","0400070:AZ",-0.571758343028593
"District","0400074:AZ",-0.609734330533456
"District","0400077:AZ",0.26910857914228
"District","0400078:AZ",-0.132316205845642
"District","0400079:AZ",0.025324472774723
"District","0400081:AZ",0.223827498490374
"District","0400082:AZ",-1.21616349225902
"District","0400083:AZ",-0.287687525998498
"District","0400094:AZ",-0.220488099388912
"District","0400095:AZ",-0.349821742395132
"District","0400097:AZ",0.393479966816227
"District","0400099:AZ",0.988616704449736
"District","0400103:AZ",-1.43424340959522
"District","0400106:AZ",-0.59142697070286
"District","0400107:AZ",-0.558896506457788
"District","0400108:AZ",-0.513494312199734
"District","0400112:AZ",0.138672837829793
"District","0400121:AZ",-0.416683902334422
"District","0400124:AZ",-0.190705826943368
"District","0400129:AZ",0.928205064953025
"District","0400130:AZ",-0.241011080594012
"District","0400144:AZ",1.90676525296744
"District","0400147:AZ",0.614074526037839
"District","0400149:AZ",-0.752627324638182
"District","0400153:AZ",-0.222973658830886
"District","0400154:AZ",1.38427874216653
"District","0400157:AZ",1.09010263531451
"District","0400159:AZ",-0.300559833479562
"District","0400163:AZ",-0.432804280784801
"District","0400165:AZ",0.266974249796763
"District","0400201:AZ",1.08413481386803
"District","0400202:AZ",0.328744051053996
"District","0400209:AZ",-0.127839465456029
"District","0400211:AZ",0.308048056269247
"District","0400212:AZ",-0.100592958634921
"District","0400219:AZ",-0.840178142862435
"District","0400223:AZ",1.47111833130576
"District","0400225:AZ",1.42518041966057
"District","0400231:AZ",0.059341290547696
"District","0400238:AZ",-0.448834351369277
"District","0400241:AZ",-0.857306662870879
"District","0400243:AZ",0.395531950467684
"District","0400244:AZ",1.51608492611718
"District","0400246:AZ",-0.263150752429829
"District","0400248:AZ",0.546693508580712
"District","0400254:AZ",0.303625398802323
"District","0400259:AZ",-0.0309990999613816
"District","0400261:AZ",-0.577173693667594
"District","0400266:AZ",-0.362514373765965
"District","0400267:AZ",-0.168884262740017
"District","0400274:AZ",-0.233140386372911
"District","0400276:AZ",-0.298954276493543
"District","0400278:AZ",-0.106048592223108
"District","0400280:AZ",-0.530409165109134
"District","0400281:AZ",-0.399298878927021
"District","0400282:AZ",-0.00207693936243933
"District","0400284:AZ",0.299182348533982
"District","0400288:AZ",-0.331987258208186
"District","0400290:AZ",0.647893283946836
"District","0400295:AZ",-1.25832995576966
"District","0400303:AZ",-0.937206435574681
"District","0400311:AZ",-1.01953802849546
"District","0400315:AZ",-0.351296745902226
"District","0400321:AZ",0.921904510886964
"District","0400327:AZ",-0.375713060737804
"District","0400329:AZ",-1.25929157508632
"District","0400330:AZ",-0.568532202817108
"District","0400332:AZ",-0.17961782696156
"District","0400352:AZ",-0.331421762827364
"District","0400353:AZ",-0.569273323411896
"District","0400354:AZ",-0.478010428326347
"District","0400355:AZ",-0.54951198080882
"District","0400356:AZ",-0.272712727503747
"District","0400357:AZ",-0.34182129324369
"District","0400363:AZ",-0.225987609552097
"District","0400364:AZ",0.289148659618058
"District","0400366:AZ",-0.370842487306201
"District","0400367:AZ",-0.304825535795216
"District","0400373:AZ",-0.495782824794272
"District","0400381:AZ",-0.0397681058111869
"District","0400382:AZ",-0.320217953861537
"District","0400384:AZ",-0.421714379407617
"District","0400385:AZ",-0.362755343901347
"District","0400386:AZ",-0.380932970256492
"District","0400387:AZ",-0.198313873170126
"District","0400388:AZ",0.0517961604761683
"District","0400389:AZ",-0.499144329422361
"District","0400391:AZ",-0.0849315171882473
"District","0400394:AZ",-0.276019449514651
"District","0400395:AZ",-0.796452702973987
"District","0400402:AZ",-0.475576790917088
"District","0400405:AZ",-0.451372191869101
"District","0400407:AZ",0.322738096742399
"District","0400414:AZ",-0.298621667968917
"District","0400415:AZ",-0.539221727188643
"District","0400417:AZ",-0.600613235414361
"District","0400420:AZ",-0.230866544126495
"District","0400423:AZ",0.064301884588204
"District","0400426:AZ",-0.21067724782923
"District","0400427:AZ",0.463482756264767
"District","0400429:AZ",0.477635531719184
"District","0400432:AZ",0.265350903977535
"District","0400440:AZ",0.0762756952882313
"District","0400447:AZ",-0.541948794160151
"District","0400450:AZ",0.307489632776037
"District","0400463:AZ",1.04670364232867
"District","0400520:AZ",0.652221685163979
"District","0400608:AZ",0.519152854724897
"District","0400610:AZ",-0.699187978284555
"District","0400614:AZ",-0.407070883518051
"District","0400618:AZ",-0.266966616210708
"District","0400619:AZ",0.553103036939955
"District","0400621:AZ",0.731767181807627
"District","0400625:AZ",0.308743540226741
"District","0400626:AZ",1.11522670935893
"District","0400632:AZ",0.258712335141043
"District","0400636:AZ",0.904904423135375
"District","0400640:AZ",0.280016886020324
"District","0400650:AZ",-0.0234328508899374
"District","0400653:AZ",0.268673780221734
"District","0400655:AZ",0.0927485382249183
"District","0400656:AZ",-0.108742148466412
"District","0400680:AZ",0.515311223853192
"District","0400720:AZ",0.526428641644712
"District","0400746:AZ",-0.874628488465592
"District","0400747:AZ",0.332726187454483
"District","0400757:AZ",0.281329833277697
"District","0400760:AZ",0.0250842026889155
"District","0400769:AZ",0.646470816500449
"District","0400770:AZ",1.86350818565269
"District","0400771:AZ",-0.264102972781296
"District","0400775:AZ",0.480250571972206
"District","0400776:AZ",1.06265824443299
"District","0400778:AZ",1.12750252346149
"District","0400783:AZ",0.823221757206742
"District","0400785:AZ",0.586835822660674
"District","0400790:AZ",-0.780345344296875
"District","0400800:AZ",-0.48191598335178
"District","0400801:AZ",0.544430280831291
"District","0400803:AZ",-0.468343910307155
"District","0400805:AZ",0.522520024896465
"District","0400807:AZ",1.47079911134142
"District","0400814:AZ",-0.219281175066382
"District","0400816:AZ",-0.268346470856332
"District","0400818:AZ",-0.189123948896369
"District","0400819:AZ",0.415582383525511
"District","0400820:AZ",-0.379594740522425
"District","0400821:AZ",-0.318288074803265
"District","0400823:AZ",-0.6408575939512
"District","0400827:AZ",1.87438915823235
"District","0400828:AZ",-0.576926629910859
"District","0400829:AZ",0.819188375609429
"District","0400830:AZ",0.346589455536289
"District","0400831:AZ",-0.297790291280441
"District","0400838:AZ",-0.525639323207954
"District","0400843:AZ",0.896167358064
"District","0400851:AZ",0.694014594697216
"District","0400858:AZ",0.705564760266051
"District","0400859:AZ",0.835496691713416
"District","0400861:AZ",0.434700752868208
"District","0400862:AZ",-0.118087048832616
"District","0400863:AZ",-0.221030461746435
"District","0400872:AZ",-0.179047580453298
"District","0400875:AZ",-0.543208196330471
"District","0400877:AZ",-0.494023914960237
"District","0400878:AZ",0.317351192964393
"District","0400880:AZ",0.580552561755312
"District","0400897:AZ",-0.0459488844891188
"District","0400898:AZ",-0.292880018850672
"District","0400900:AZ",0.565336651296404
"District","0400903:AZ",-0.565873332959926
"District","0400904:AZ",-0.496423458345012
"District","0400907:AZ",-0.173584726300386
"District","0400909:AZ",0.955344589736367
"District","0400910:AZ",-0.232969405501278
"District","0400911:AZ",0.633164081196116
"District","0400913:AZ",-0.253629787048227
"District","0400919:AZ",0.515415435830419
"District","0400924:AZ",-0.545673614125515
"District","0400926:AZ",0.989162087925206
"District","0400941:AZ",0.577738180519974
"District","0400946:AZ",-0.34287827715337
"District","0400947:AZ",-0.467127096791154
"District","0400950:AZ",-0.426390634598822
"District","0400955:AZ",1.25761992385439
"District","0400965:AZ",-0.0751594051521652
"District","0400966:AZ",0.0658538670332544
"District","0400969:AZ",-0.404672262480266
"District","0400970:AZ",-0.120943535273724
"District","0400976:AZ",0.300467358334473
"District","0400988:AZ",1.37249778957472
"District","0400993:AZ",1.10750854972572
"District","0400998:AZ",0.419307214827514
"District","0400999:AZ",0.0744919879071413
"District","0401000:AZ",-0.450486291279778
"District","0401005:AZ",-0.234115977974623
"District","0401013:AZ",-0.159389338880275
"District","0401015:AZ",-0.321614732858669
"District","0401160:AZ",-0.300251082262126
"District","0401180:AZ",-0.482184388850372
"District","0401230:AZ",-0.020292310687581
"District","0401330:AZ",-0.102174156795316
"District","0401410:AZ",0.159982694872639
"District","0401460:AZ",-1.00684706188656
"District","0401600:AZ",-0.659737619569694
"District","0401740:AZ",-1.52105926505297
"District","0401760:AZ",-1.09158682567039
"District","0401870:AZ",-1.4403422401472
"District","0401940:AZ",1.109923515582
"District","0402320:AZ",-0.928082882004512
"District","0402370:AZ",-0.0266250592727379
"District","0402480:AZ",-0.20843777569412
"District","0402530:AZ",1.33647172913133
"District","0402600:AZ",0.502407584774019
"District","0402690:AZ",0.354645419365481
"District","0402740:AZ",-0.223427711224819
"District","0402860:AZ",-0.95401268477211
"District","0402920:AZ",-0.569200423031593
"District","0403010:AZ",-0.723255634100814
"District","0403040:AZ",-0.694703595366893
"District","0403080:AZ",0.193954110498039
"District","0403200:AZ",-0.420653731162646
"District","0403290:AZ",-0.599728144979819
"District","0403310:AZ",-0.327591669607901
"District","0403400:AZ",2.01066518123031
"District","0403450:AZ",0.501493356771984
"District","0403500:AZ",0.021000505652618
"District","0403550:AZ",-0.271791108806495
"District","0403730:AZ",0.170176129304819
"District","0403780:AZ",-0.0758615744096251
"District","0403820:AZ",-0.658986404329943
"District","0403860:AZ",1.42730381448696
"District","0403870:AZ",0.786323666004196
"District","0403950:AZ",-0.51604650974831
"District","0403990:AZ",0.292682569282311
"District","0404010:AZ",-0.00796063490410928
"District","0404060:AZ",-0.705381385929734
"District","0404280:AZ",-1.04189457565233
"District","0404410:AZ",-0.206382609499099
"District","0404570:AZ",-0.373509610124916
"District","0404630:AZ",-0.158527394611374
"District","0404720:AZ",0.572213887699612
"District","0404820:AZ",-0.419240529399634
"District","0404970:AZ",0.43751896490182
"District","0405030:AZ",0.00248155027403855
"District","0405070:AZ",-0.0900219179218412
"District","0405320:AZ",0.919353638334704
"District","0405360:AZ",-0.101726234745453
"District","0405460:AZ",-0.328334158482996
"District","0405500:AZ",0.70664306277158
"District","0405530:AZ",1.10163038482295
"District","0405820:AZ",0.843024657934503
"District","0405930:AZ",0.0416165783825033
"District","0405980:AZ",-0.690531719296502
"District","0406030:AZ",0.776375782933422
"District","0406070:AZ",0.975735001328486
"District","0406120:AZ",-0.107095415697229
"District","0406250:AZ",1.30369374623596
"District","0406330:AZ",0.89222068599381
"District","0406440:AZ",0.574906700916294
"District","0406580:AZ",1.51982646834064
"District","0406730:AZ",1.07155712401744
"District","0406740:AZ",0.0459449455869173
"District","0406810:AZ",-0.554953138748289
"District","0406850:AZ",-0.361945396064365
"District","0406870:AZ",0.0795247454687472
"District","0406960:AZ",0.870767065087444
"District","0407130:AZ",-0.682626183995775
"District","0407170:AZ",-0.0450560989369486
"District","0407240:AZ",-0.165680348361784
"District","0407300:AZ",0.26466224522325
"District","0407430:AZ",0.729006155819002
"District","0407520:AZ",-0.882310731489854
"District","0407530:AZ",-0.519261401392605
"District","0407570:AZ",0.483480945383416
"District","0407630:AZ",-0.151123972099422
"District","0407700:AZ",-0.853770050710092
"District","0407750:AZ",-0.000632934680263648
"District","0407820:AZ",0.396751324227261
"District","0408020:AZ",-0.336128931585464
"District","0408080:AZ",-0.611883436543152
"District","0408170:AZ",-0.152610235653905
"District","0408230:AZ",-0.304999980063733
"District","0408280:AZ",-0.743123851867604
"District","0408340:AZ",-0.76662577855649
"District","0408410:AZ",-0.719606615428413
"District","0408520:AZ",-0.09250144097735
"District","0408600:AZ",-0.561846403831713
"District","0408680:AZ",-0.696040251790829
"District","0408800:AZ",-2.39493611919337
"District","0408850:AZ",-0.627633105301063
"District","0408910:AZ",-0.277420172389386
"District","0409160:AZ",0.547155802327293
"District","0409190:AZ",-0.64323492497701
"District","0409250:AZ",-0.177875355152831
"District","0409310:AZ",-0.41838991969741
"District","0409430:AZ",-0.653919254549054
"District","0409460:AZ",-0.694966485348097
"District","0409540:AZ",0.41202862379361
"District","0409630:AZ",-2.28941656785927
"District","0409733:AZ",-0.538706602504116
"District","0500001:AR",0.0512971381751914
"District","0500006:AR",0.636855767753582
"District","0500009:AR",-0.0125772010284655
"District","0500012:AR",0.415662968725211
"District","0500015:AR",-0.0207642520774163
"District","0500016:AR",-0.0546388869054767
"District","0500017:AR",-0.47611881840384
"District","0500019:AR",-0.513389362717589
"District","0500020:AR",-0.51924930455471
"District","0500021:AR",-0.354346196217646
"District","0500023:AR",-0.195313569177306
"District","0500026:AR",-1.27689133276392
"District","0500028:AR",1.26849493637651
"District","0500029:AR",-0.867471454225734
"District","0500030:AR",-0.449784219263772
"District","0500032:AR",-0.508249428190211
"District","0500035:AR",0.406419726965256
"District","0500036:AR",-0.199518256066685
"District","0500041:AR",0.00899047102814214
"District","0500042:AR",-0.181234183224728
"District","0500043:AR",0.501672369655223
"District","0500044:AR",-0.103994429826887
"District","0500045:AR",0.309935464513143
"District","0500046:AR",0.520468638137595
"District","0500047:AR",0.30100370805452
"District","0500048:AR",-0.0921937089660178
"District","0500049:AR",-0.698497261426949
"District","0500051:AR",-0.664158505200835
"District","0500055:AR",0.366886511545487
"District","0500059:AR",0.278669261326161
"District","0500062:AR",-0.0302006294219889
"District","0500065:AR",-0.249574894273295
"District","0500067:AR",-0.679409943800799
"District","0500068:AR",-0.182249740347555
"District","0500070:AR",-0.127328005988963
"District","0500071:AR",0.156672200607621
"District","0500072:AR",0.511595984668095
"District","0500073:AR",0.403707494819939
"District","0500074:AR",1.1102873636899
"District","0500076:AR",-0.206380074911114
"District","0500078:AR",0.000992049070714395
"District","0500079:AR",-0.452684425208886
"District","0500082:AR",0.033942441851281
"District","0500390:AR",0.693101935970564
"District","0500394:AR",0.00521810760438435
"District","0500398:AR",-0.578496950195568
"District","0500402:AR",1.18060817786412
"District","0500405:AR",0.864270819409506
"District","0500407:AR",0.534481985042946
"District","0500408:AR",-0.525156118683102
"District","0500409:AR",0.404740888471052
"District","0500417:AR",-0.177007767909527
"District","0500418:AR",-0.593301613984095
"District","0500419:AR",0.2279543250129
"District","0500425:AR",-0.54904948747761
"District","0500427:AR",1.53315841803815
"District","0502250:AR",-1.0104872314854
"District","0502280:AR",-0.245823946750429
"District","0502430:AR",0.719190730901729
"District","0502550:AR",0.770463987317504
"District","0502580:AR",-0.214714479814086
"District","0502610:AR",-0.49795449747708
"District","0502670:AR",-0.132447416080825
"District","0502700:AR",-0.173871061517777
"District","0502730:AR",-0.802030236125801
"District","0502790:AR",-0.235033756952154
"District","0502820:AR",0.0187191197188787
"District","0502880:AR",-0.228334488458199
"District","0502960:AR",-0.0489364133832527
"District","0503030:AR",0.0758172364964676
"District","0503060:AR",0.199312216798501
"District","0503090:AR",0.7573512374748
"District","0503150:AR",-0.249224167647787
"District","0503240:AR",0.129086574577453
"District","0503300:AR",0.00117424829883983
"District","0503320:AR",-0.183718949716929
"District","0503420:AR",-0.597363048045729
"District","0503450:AR",-0.17861121424478
"District","0503480:AR",-0.212252196135849
"District","0503630:AR",-0.378212566598438
"District","0503640:AR",-0.163405065707502
"District","0503690:AR",-0.360792488514537
"District","0503710:AR",-0.323135628507925
"District","0503750:AR",-0.801556699499879
"District","0503770:AR",-0.422715216166518
"District","0503840:AR",0.170775146401679
"District","0503960:AR",0.213476046559285
"District","0504020:AR",0.0852708130191009
"District","0504050:AR",-0.45153048505239
"District","0504080:AR",0.192401412569797
"District","0504110:AR",0.105965511373174
"District","0504170:AR",0.23653281811244
"District","0504200:AR",-0.17801599181027
"District","0504350:AR",-0.187137454308723
"District","0504370:AR",-0.281282305827459
"District","0504380:AR",-0.0283024274886353
"District","0504410:AR",0.518982636982315
"District","0504560:AR",0.426968751837681
"District","0504590:AR",0.0182649528454339
"District","0504680:AR",0.247065857290025
"District","0504740:AR",0.324271277916903
"District","0504800:AR",-0.62408658864309
"District","0504860:AR",0.0639096343287583
"District","0504890:AR",0.315201956325769
"District","0504930:AR",-0.281114078578823
"District","0504980:AR",0.0468464446784628
"District","0505170:AR",0.878682056274557
"District","0505190:AR",-0.281082150104264
"District","0505340:AR",0.0623002228009207
"District","0505410:AR",0.133967102927005
"District","0505430:AR",0.396471169657543
"District","0505470:AR",-0.101761205478388
"District","0505500:AR",-0.202229808344725
"District","0505550:AR",0.22999226217885
"District","0505580:AR",-0.185001650652936
"District","0505680:AR",0.447928744798118
"District","0505760:AR",0.104001506664936
"District","0505850:AR",0.234997084858347
"District","0505970:AR",0.299808308485189
"District","0506060:AR",-0.000570962680861465
"District","0506090:AR",-0.353916598721601
"District","0506120:AR",-1.26458488910209
"District","0506150:AR",0.464940671484004
"District","0506210:AR",0.810084659316571
"District","0506240:AR",-0.275330897695498
"District","0506270:AR",0.325804363896646
"District","0506330:AR",0.401512544922925
"District","0506360:AR",0.368155376620585
"District","0506420:AR",-0.631886380342561
"District","0506540:AR",0.939672715182285
"District","0506630:AR",-0.00989359428967852
"District","0506690:AR",0.569448420306918
"District","0506840:AR",-0.0782193432192847
"District","0506870:AR",-0.342605509080844
"District","0506900:AR",0.0141727003701182
"District","0506930:AR",0.769079253490333
"District","0506990:AR",0.851398732396163
"District","0507110:AR",-0.371639655091095
"District","0507140:AR",0.337336556164663
"District","0507170:AR",0.157448039434379
"District","0507230:AR",0.182206415209427
"District","0507290:AR",-0.834679185898678
"District","0507320:AR",-0.625657655304331
"District","0507350:AR",0.162984575965782
"District","0507380:AR",0.606543780980192
"District","0507530:AR",-0.569225919433266
"District","0507560:AR",0.492496297575671
"District","0507620:AR",0.0924957797360279
"District","0507680:AR",-0.960177211640184
"District","0507710:AR",0.0906098687908544
"District","0507740:AR",-0.169080325841961
"District","0507770:AR",-0.114393235094144
"District","0507840:AR",-0.260836757559814
"District","0507860:AR",-0.386687913411478
"District","0507890:AR",0.39531617236249
"District","0507920:AR",-0.0115939522052152
"District","0507990:AR",0.695795429959509
"District","0508040:AR",0.556190165671857
"District","0508130:AR",1.22520625053782
"District","0508240:AR",0.0205563731200266
"District","0508280:AR",-0.0132338533650579
"District","0508340:AR",0.904827667864055
"District","0508400:AR",0.0521405971755542
"District","0508490:AR",0.148768927209856
"District","0508610:AR",0.0267939296553294
"District","0508640:AR",0.444344206155688
"District","0508670:AR",-0.364417107192306
"District","0508700:AR",-0.7914231125028
"District","0508730:AR",0.211031190521497
"District","0508940:AR",0.364492261958543
"District","0509000:AR",-0.67158056836305
"District","0509060:AR",1.13602102404245
"District","0509150:AR",0.398423440516545
"District","0509190:AR",-0.652577794144179
"District","0509240:AR",-0.187571412222469
"District","0509270:AR",0.388750094158575
"District","0509330:AR",-0.254680692532186
"District","0509360:AR",-0.326546033978996
"District","0509390:AR",-0.0634873545140121
"District","0509420:AR",0.174415668519018
"District","0509480:AR",-0.394148199315135
"District","0509510:AR",-0.150200278591288
"District","0509540:AR",0.308425334078062
"District","0509570:AR",-0.239966456721053
"District","0509600:AR",-0.299608957424372
"District","0509630:AR",0.363831617879402
"District","0509720:AR",-0.0308831405075388
"District","0509750:AR",-0.197344084413962
"District","0509780:AR",-0.134096676908481
"District","0509840:AR",-0.111172486744315
"District","0509990:AR",0.21869028259142
"District","0510080:AR",0.53819585493554
"District","0510170:AR",-0.346139086587372
"District","0510200:AR",0.0413867775157472
"District","0510260:AR",0.3688706316595
"District","0510290:AR",-0.0356699311655366
"District","0510320:AR",1.28565144447784
"District","0510380:AR",-0.31448223779043
"District","0510410:AR",0.253859297280535
"District","0510440:AR",-0.231282770602541
"District","0510560:AR",-0.523898418633872
"District","0510680:AR",0.119401929739392
"District","0510920:AR",-0.45870445622816
"District","0510950:AR",0.289922422531041
"District","0510980:AR",-0.28733991706452
"District","0511010:AR",-0.532798035206223
"District","0511070:AR",1.33819741939253
"District","0511130:AR",1.15500574700928
"District","0511220:AR",-0.277856546530715
"District","0511340:AR",1.65301088725086
"District","0511370:AR",-0.826333407135492
"District","0511610:AR",0.117814477300365
"District","0511700:AR",-0.656643326096615
"District","0511730:AR",-0.743804839163851
"District","0511760:AR",-0.314367912529334
"District","0511820:AR",0.211219993241461
"District","0511850:AR",0.0932887942623246
